Date,CTR,EU_price_with_tax_euro95,EU_price_with_tax_diesel,EU_price_with_tax_heEUing_oil,EU_price_with_tax_fuel_oil_1,EU_price_with_tax_fuel_oil_2,EU_price_with_tax_LPG,CTR.1,EUR_price_with_tax_euro95,EUR_price_with_tax_diesel,EUR_price_with_tax_heEURing_oil,EUR_price_with_tax_fuel_oil_1,EUR_price_with_tax_fuel_oil_2,EUR_price_with_tax_LPG,CTR.2,AT_price_with_tax_euro95,AT_price_with_tax_diesel,AT_price_with_tax_heating_oil,AT_price_with_tax_fuel_oil_1,AT_price_with_tax_fuel_oil_2,AT_price_with_tax_LPG,CTR.3,BE_price_with_tax_euro95,BE_price_with_tax_diesel,BE_price_with_tax_heBEing_oil,BE_price_with_tax_fuel_oil_1,BE_price_with_tax_fuel_oil_2,BE_price_with_tax_LPG,CTR.4,BG_exchange_rate,BG_price_with_tax_euro95,BG_price_with_tax_diesel,BG_price_with_tax_heBGing_oil,BG_price_with_tax_fuel_oil_1,BG_price_with_tax_fuel_oil_2,BG_price_with_tax_LPG,CTR.5,CY_exchange_rate,CY_price_with_tax_euro95,CY_price_with_tax_diesel,CY_price_with_tax_heCYing_oil,CY_price_with_tax_fuel_oil_1,CY_price_with_tax_fuel_oil_2,CY_price_with_tax_LPG,CTR.6,CZ_exchange_rate,CZ_price_with_tax_euro95,CZ_price_with_tax_diesel,CZ_price_with_tax_heCZing_oil,CZ_price_with_tax_fuel_oil_1,CZ_price_with_tax_fuel_oil_2,CZ_price_with_tax_LPG,CTR.7,DE_price_with_tax_euro95,DE_price_with_tax_diesel,DE_price_with_tax_heDEing_oil,DE_price_with_tax_fuel_oil_1,DE_price_with_tax_fuel_oil_2,DE_price_with_tax_LPG,CTR.8,DK_exchange_rate,DK_price_with_tax_euro95,DK_price_with_tax_diesel,DK_price_with_tax_heDKing_oil,DK_price_with_tax_fuel_oil_1,DK_price_with_tax_fuel_oil_2,DK_price_with_tax_LPG,CTR.9,EE_exchange_rate,EE_price_with_tax_euro95,EE_price_with_tax_diesel,EE_price_with_tax_heEEing_oil,EE_price_with_tax_fuel_oil_1,EE_price_with_tax_fuel_oil_2,EE_price_with_tax_LPG,CTR.10,ES_price_with_tax_euro95,ES_price_with_tax_diesel,ES_price_with_tax_heESing_oil,ES_price_with_tax_fuel_oil_1,ES_price_with_tax_fuel_oil_2,ES_price_with_tax_LPG,CTR.11,FI_price_with_tax_euro95,FI_price_with_tax_diesel,FI_price_with_tax_heFIing_oil,FI_price_with_tax_fuel_oil_1,FI_price_with_tax_fuel_oil_2,FI_price_with_tax_LPG,CTR.12,FR_price_with_tax_euro95,FR_price_with_tax_diesel,FR_price_with_tax_heFRing_oil,FR_price_with_tax_fuel_oil_1,FR_price_with_tax_fuel_oil_2,FR_price_with_tax_LPG,CTR.13,GR_price_with_tax_euro95,GR_price_with_tax_diesel,GR_price_with_tax_heGRing_oil,GR_price_with_tax_fuel_oil_1,GR_price_with_tax_fuel_oil_2,GR_price_with_tax_LPG,CTR.14,HR_exchange_rate,HR_price_with_tax_euro95,HR_price_with_tax_diesel,HR_price_with_tax_heHRing_oil,HR_price_with_tax_fuel_oil_1,HR_price_with_tax_fuel_oil_2,HR_price_with_tax_LPG,CTR.15,HU_exchange_rate,HU_price_with_tax_euro95,HU_price_with_tax_diesel,HU_price_with_tax_heHUing_oil,HU_price_with_tax_fuel_oil_1,HU_price_with_tax_fuel_oil_2,HU_price_with_tax_LPG,CTR.16,IE_price_with_tax_euro95,IE_price_with_tax_diesel,IE_price_with_tax_heIEing_oil,IE_price_with_tax_fuel_oil_1,IE_price_with_tax_fuel_oil_2,IE_price_with_tax_LPG,CTR.17,IT_price_with_tax_euro95,IT_price_with_tax_diesel,IT_price_with_tax_heITing_oil,IT_price_with_tax_fuel_oil_1,IT_price_with_tax_fuel_oil_2,IT_price_with_tax_LPG,CTR.18,LT_exchange_rate,LT_price_with_tax_euro95,LT_price_with_tax_diesel,LT_price_with_tax_heLTing_oil,LT_price_with_tax_fuel_oil_1,LT_price_with_tax_fuel_oil_2,LT_price_with_tax_LPG,CTR.19,LU_price_with_tax_euro95,LU_price_with_tax_diesel,LU_price_with_tax_heLUing_oil,LU_price_with_tax_fuel_oil_1,LU_price_with_tax_fuel_oil_2,LU_price_with_tax_LPG,CTR.20,LV_exchange_rate,LV_price_with_tax_euro95,LV_price_with_tax_diesel,LV_price_with_tax_heLVing_oil,LV_price_with_tax_fuel_oil_1,LV_price_with_tax_fuel_oil_2,LV_price_with_tax_LPG,CTR.21,MT_price_with_tax_euro95,MT_price_with_tax_diesel,MT_price_with_tax_heMTing_oil,MT_price_with_tax_fuel_oil_1,MT_price_with_tax_fuel_oil_2,MT_price_with_tax_LPG,CTR.22,NL_price_with_tax_euro95,NL_price_with_tax_diesel,NL_price_with_tax_heNLing_oil,NL_price_with_tax_fuel_oil_1,NL_price_with_tax_fuel_oil_2,NL_price_with_tax_LPG,CTR.23,PL_exchange_rate,PL_price_with_tax_euro95,PL_price_with_tax_diesel,PL_price_with_tax_hePLing_oil,PL_price_with_tax_fuel_oil_1,PL_price_with_tax_fuel_oil_2,PL_price_with_tax_LPG,CTR.24,PT_price_with_tax_euro95,PT_price_with_tax_diesel,PT_price_with_tax_hePTing_oil,PT_price_with_tax_fuel_oil_1,PT_price_with_tax_fuel_oil_2,PT_price_with_tax_LPG,CTR.25,RO_exchange_rate,RO_price_with_tax_euro95,RO_price_with_tax_diesel,RO_price_with_tax_heROing_oil,RO_price_with_tax_fuel_oil_1,RO_price_with_tax_fuel_oil_2,RO_price_with_tax_LPG,CTR.26,SE_exchange_rate,SE_price_with_tax_euro95,SE_price_with_tax_diesel,SE_price_with_tax_heSEing_oil,SE_price_with_tax_fuel_oil_1,SE_price_with_tax_fuel_oil_2,SE_price_with_tax_LPG,CTR.27,SI_exchange_rate,SI_price_with_tax_euro95,SI_price_with_tax_diesel,SI_price_with_tax_heSIing_oil,SI_price_with_tax_fuel_oil_1,SI_price_with_tax_fuel_oil_2,SI_price_with_tax_LPG,CTR.28,SK_exchange_rate,SK_price_with_tax_euro95,SK_price_with_tax_diesel,SK_price_with_tax_heSKing_oil,SK_price_with_tax_fuel_oil_1,SK_price_with_tax_fuel_oil_2,SK_price_with_tax_LPG,CTR.29,UK_exchange_rate,UK_price_with_tax_euro95,UK_price_with_tax_diesel,UK_price_with_tax_heUKing_oil,UK_price_with_tax_fuel_oil_1,UK_price_with_tax_fuel_oil_2,UK_price_with_tax_LPG
2010-03-01,,1273.4735804184766,1108.293345252432,687.9662045186927,456.76032555656803,350.20552083333325,598.726143561442,,1306.69731734804,1100.4228536966998,676.0291133008499,409.3786308950468,,658.5292823142053,,1128.0,1032.0,701.81,439.7,,,,1366.0,1070.0,593.7,363.38,,567.0,,0.511299723898149,984.15,935.06,595.15,,417.73,535.58,,1.0,961.52,888.27,614.24,461.97,,,,0.0385609069525315,1187.14,1130.76,647.86,301.05,,564.92,,1338.0,1138.0,653.94,,,611.16,,0.134359842530265,1412.12,1160.87,1096.78,772.84,,,,0.0639116485370624,1096.08,1092.76,709.29,,,632.73,,1119.41,1010.07,640.71,403.95,,576.26,,1343.62,1051.76,671.62,,,,,1334.4,1111.6,685.4,392.8,,713.5,,1272.0,1125.0,629.0,441.91,,,,,,,,,,,,0.00371126368528484,1205.11,1121.52,1121.52,400.3,,642.58,,1250.0,1161.0,763.5,321.64,,,,1333.18,1180.87,1132.89,404.71,,655.86,,0.289620018535681,1132.6,960.6,602.99,,355.88,569.32,,1132.51,950.87,546.86,,,535.17,,1.41003948110547,1036.38,1008.18,634.53,,,527.35,,1140.0,980.0,650.0,471.0,,,,1467.0,1109.0,772.0,370.0,,723.0,,0.253807106598985,1109.39,1013.71,649.75,431.22,350.76,562.44,,1336.0,1098.0,760.0,483.04,,657.0,,0.243249817562637,1016.78,938.94,839.21,441.5,,459.74,,0.102407602740427,1308.77,1199.19,1061.15,842.1,,,,1.0,1154.0,1085.0,650.0,465.02,,663.68,,1.0,1192.0,1002.0,608.74,318.55,311.91,495.0,,1.10290062865336,1239.85,1250.77,572.24,,,
2010-02-22,,1262.5804168033285,1092.5698123401812,671.8067875819266,457.26008607287565,341.3894270833334,594.0482340213832,,1286.5744080568147,1077.4251408585453,658.9189285141767,409.7667474373918,,657.7384027476951,,1109.0,1009.0,696.53,433.7,,,,1347.0,1040.0,567.4,363.38,,569.0,,0.511299723898149,960.83,908.68,569.38,,402.39,535.58,,1.0,960.72,887.33,614.24,461.97,,,,0.0388349514563107,1179.53,1123.73,641.44,292.82,,567.26,,1311.25,1100.25,634.54,,,609.96,,0.134343597184158,1414.64,1163.42,1099.33,779.46,,,,0.0639116485370624,1074.99,1069.24,706.42,,,632.73,,1107.94,1005.35,621.24,402.77,,576.26,,1349.0,1060.0,677.0,,,,,1303.3,1080.1,670.0,399.08,,699.4,,1252.0,1103.0,608.0,433.62,,,,,,,,,,,,0.00370713623725672,1181.75,1098.15,1098.15,402.14,,637.48,,1244.0,1155.0,753.47,319.95,,,,1311.1,1155.08,1126.13,416.92,,655.77,,0.289620018535681,1140.06,961.2,608.2,,359.11,574.9,,1117.7,921.98,518.33,,,535.17,,1.40984068800226,1050.33,1022.13,648.54,,,527.28,,1150.0,980.0,650.0,471.0,,,,1463.0,1109.0,738.0,356.0,,727.0,,0.252397778899546,1087.83,993.44,648.91,429.33,341.49,550.98,,1319.0,1083.0,745.0,483.04,,652.0,,0.242306760358614,996.85,951.78,835.96,439.79,,450.69,,0.101947191354878,1302.89,1193.8,1054.75,844.63,,,,1.0,1157.0,1073.0,637.0,462.02,,663.68,,1.0,1173.0,1003.0,608.74,318.55,311.91,476.0,,1.13675116516994,1268.22,1281.78,583.27,,,
2010-02-15,,1255.672330370513,1080.9122599000182,657.3476572870436,447.9581946766994,331.436171875,589.6731315129845,,1275.329249877337,1061.0264174273605,645.4474106176672,402.75299573107714,,653.7268725975739,,1090.0,996.0,672.01,423.7,,,,1297.0,995.0,548.6,347.39,,590.0,,0.511299723898149,951.63,898.25,558.95,,402.39,535.58,,1.0,960.72,887.33,613.89,461.97,,,,0.0384585801092224,1171.22,1115.8,623.34,288.17,,555.26,,1299.0,1086.0,620.25,,,609.96,,0.134341792388194,1385.06,1133.84,1069.76,766.02,,,,0.0639116485370624,1075.38,1069.56,701.43,,,632.73,,1098.85,987.93,614.35,399.48,,576.26,,1368.93,1079.98,686.0,,,,,1296.6,1066.9,652.9,384.91,,697.9,,1243.0,1096.0,609.0,423.48,,,,,,,,,,,,0.00368486992409168,1175.45,1092.47,1092.47,400.85,,637.91,,1244.0,1155.0,732.92,312.48,,,,1306.98,1135.23,1109.37,409.58,,646.19,,0.289620018535681,1126.71,948.57,574.9,,341.61,575.62,,1100.98,905.67,504.19,,,563.19,,1.41143260409315,1051.52,1009.17,635.16,,,527.88,,1150.0,980.0,650.0,471.0,,,,1419.0,1075.0,738.0,353.0,,737.0,,0.248954391555467,1075.98,983.87,610.44,423.97,331.36,543.97,,1313.0,1072.0,738.0,488.84,,650.0,,0.243013365735115,1012.15,954.56,838.4,441.07,,452.0,,0.101209452962907,1252.97,1143.67,1019.28,810.18,,,,1.0,1157.0,1073.0,637.0,462.02,,663.68,,1.0,1176.0,1012.0,608.74,328.55,321.91,472.0,,1.15260488704472,1289.68,1310.27,569.79,,,
2010-02-08,,1255.7975639274543,1084.7733931836217,657.7856627102457,442.71641098818924,334.6807465277778,580.8234441823972,,1282.0764068860626,1069.602433021031,646.8528407066918,399.4120197966726,,647.1345068929161,,1111.0,1015.0,671.22,423.7,,,,1283.0,980.0,548.6,347.39,,591.0,,0.511299723898149,955.93,908.68,558.95,,402.39,520.66,,1.0,960.72,887.33,613.89,461.97,,,,0.0382146132681137,1166.08,1110.36,618.77,287.14,,534.55,,1327.0,1115.0,624.77,,,602.76,,0.134332769135703,1379.6,1131.08,1064.32,757.91,,,,0.0639116485370624,1074.99,1069.43,691.84,,,632.73,,1105.32,994.45,619.23,389.66,,576.26,,1368.93,1079.98,677.09,,,,,1304.0,1072.8,652.1,379.71,,702.8,,1110.0,1037.0,603.0,432.21,,,,,,,,,,,,0.00365096750638919,1153.76,1083.37,1083.37,385.67,,635.32,,1244.0,1155.0,736.64,314.24,,,,1320.82,1142.94,1114.04,408.19,,637.05,,0.289620018535681,1135.85,962.11,571.42,,339.26,581.18,,1111.04,916.41,504.19,,,555.91,,1.41083521444695,1051.07,1008.75,634.89,,,527.65,,1150.0,980.0,650.0,471.0,,,,1435.0,1065.0,738.0,355.0,,731.0,,0.243664717348928,1059.45,967.35,593.32,413.99,334.8,531.43,,1311.0,1069.0,738.0,488.84,,645.0,,0.241721053903795,1006.77,949.48,833.94,438.72,,449.6,,0.0984096992599591,1229.14,1125.81,999.06,788.56,,,,1.0,1152.0,1082.0,639.0,462.02,,661.25,,1.0,1177.0,1026.0,608.74,328.55,321.91,494.0,,1.14142221207625,1277.82,1298.82,549.41,,,
2010-02-01,,1255.6017186633158,1084.0299983093007,648.1455356671686,441.161743008816,342.5896006944444,579.5959420246844,,1279.045979907474,1066.6327542171296,636.6826592699506,396.4247298193286,,637.5361829869221,,1092.0,1001.0,665.43,423.7,,,,1305.0,980.0,548.6,347.39,,591.0,,0.511299723898149,946.72,898.86,548.52,,402.39,495.79,,1.0,960.72,887.33,613.89,465.23,,,,0.0383656244005371,1175.87,1122.27,628.39,290.47,,529.75,,1331.0,1122.0,605.7,,,600.36,,0.134311118274371,1375.35,1114.78,1057.7,744.35,,,,0.0639116485370624,1074.99,1069.24,692.99,,,632.73,,1095.21,987.09,620.26,388.25,,577.18,,1360.85,1065.68,671.03,,,,,1293.6,1064.7,644.9,376.64,,702.4,,1109.0,1038.0,606.0,419.29,,,,,,,,,,,,0.00368527731711811,1164.6,1094.17,1094.17,364.99,,644.94,,1244.0,1155.0,721.47,309.6,,,,1312.6,1136.04,1108.19,410.4,,625.72,,0.289620018535681,1136.94,962.87,561.28,,336.61,583.76,,1111.04,916.41,504.19,,,555.91,,1.4110342881332,1034.29,991.96,618.05,,,527.73,,1150.0,980.0,650.0,471.0,,,,1429.0,1063.0,730.0,351.0,,723.0,,0.249719066050693,1077.04,988.39,591.33,423.27,343.11,544.39,,1310.0,1071.0,744.0,487.05,,641.0,,0.244720162494188,1019.26,961.26,844.28,444.17,,455.18,,0.0986027983474171,1236.48,1127.03,996.68,798.39,,,,1.0,1152.0,1082.0,639.0,462.02,,644.23,,1.0,1178.0,1092.0,608.74,328.55,321.91,443.0,,1.14305309481625,1279.14,1300.21,559.08,,,
2010-01-25,,1257.2421304691331,1090.4816776821876,658.9200988194918,444.756908449816,345.7505121527778,576.4602462078993,,1284.2612248121386,1076.8110335695364,648.0651603330626,402.0147355623424,,636.8414641745325,,1113.0,1017.0,666.53,428.7,,,,1293.0,993.0,560.6,347.39,,591.0,,0.511299723898149,946.72,898.86,548.52,,402.39,495.79,,1.0,960.83,887.33,613.89,465.23,,,,0.0384452731536658,1184.35,1129.83,634.92,302.83,,525.05,,1339.0,1133.0,617.4,,,600.36,,0.134318334452653,1394.22,1132.3,1071.19,749.76,,,,0.0639116485370624,1074.99,1069.43,694.91,,,632.73,,1100.19,995.53,628.64,399.06,,572.58,,1368.93,1079.98,677.76,,,,,1297.1,1073.1,659.5,382.37,,700.6,,1109.0,1039.0,611.0,422.55,,,,,,,,,,,,0.00368758758020503,1165.5,1091.34,1091.34,378.6,,642.31,,1244.0,1155.0,733.44,312.42,,,,1313.83,1147.15,1119.99,409.47,,624.2,,0.289620018535681,1130.57,956.14,567.94,,336.42,586.23,,1111.04,916.41,518.76,,,555.91,,1.41183114499506,1039.11,996.75,622.63,,,528.02,,1110.0,970.0,630.0,444.0,,,,1437.0,1074.0,738.0,353.0,,721.0,,0.245857304420514,1066.53,979.25,594.73,416.73,346.41,536.95,,1326.0,1082.0,752.0,487.05,,641.0,,0.24280684715309,1011.29,953.75,837.68,440.69,,451.62,,0.0979671809943669,1215.77,1108.99,990.15,786.48,,,,1.0,1158.0,1096.0,655.0,427.02,,643.53,,1.0,1173.0,1138.0,608.74,328.55,321.91,476.0,,1.13986093696569,1275.12,1296.15,563.05,,,
2010-01-18,,1262.4167737800026,1100.28462081574,670.2380215331921,445.7231602043844,349.0385850694444,577.4245233246235,,1290.0553279248231,1087.735865357756,658.8872355080365,400.8461541888433,,634.058461340598,,1137.0,1042.0,682.17,434.7,,,,1325.0,1013.0,588.1,355.59,,591.0,,0.511299723898149,963.29,916.66,566.93,,402.39,495.79,,1.0,960.83,887.33,614.92,465.23,,,,0.0386264436633319,1197.73,1142.8,645.41,313.53,,522.69,,1346.0,1147.0,626.8,,,600.36,,0.134376091805746,1389.45,1130.1,1068.96,750.09,,,,0.0639116485370624,1074.99,1071.67,678.42,,,632.73,,1104.29,1001.34,633.08,392.29,,569.74,,1367.19,1052.02,655.27,,,,,1307.2,1087.1,674.6,388.75,,695.4,,1114.0,1044.0,622.0,427.26,,,,,,,,,,,,0.00373482726423903,1188.02,1118.4,1118.4,380.52,,651.57,,1244.0,1155.0,736.79,312.86,,,,1315.94,1157.52,1124.46,411.95,,622.23,,0.289620018535681,1135.66,959.7,565.92,,342.85,580.46,,1111.04,916.41,518.76,,,555.91,,1.41143260409315,1051.52,1009.17,635.16,,,527.88,,1110.0,970.0,630.0,444.0,,,,1437.0,1085.0,752.0,361.0,,714.0,,0.248589255972357,1085.34,998.33,623.96,421.36,350.26,543.42,,1331.0,1091.0,760.0,470.09,,634.0,,0.24358755754756,1014.54,956.81,840.38,442.11,,453.07,,0.0987215558517202,1233.03,1134.31,1013.38,804.19,,,,1.0,1158.0,1096.0,655.0,427.02,,643.53,,1.0,1176.0,1140.0,608.74,296.55,289.91,472.0,,1.13700966458215,1268.93,1289.24,581.57,,,
2010-01-11,,1263.794587260769,1097.844177427269,680.692607028598,450.96616878404996,320.58316840277774,564.9544655731032,,1304.5663624844033,1091.9876006180566,668.7312079330308,405.4610051816364,,623.5892320561104,,1142.0,1050.0,703.34,434.7,,,,1334.0,1034.0,570.5,355.59,,565.0,,0.511299723898149,951.63,903.77,554.04,,402.39,505.74,,1.0,922.02,867.64,573.57,465.23,,,,0.0381795968234575,1158.71,1107.9,641.19,314.14,,502.67,,1397.0,1161.0,650.0,,,582.36,,0.134388732848638,1407.05,1157.09,1095.94,767.63,,,,0.0639116485370624,1056.59,1047.96,708.59,,,568.81,,1108.53,1009.03,637.26,383.27,,569.74,,1380.65,1068.33,679.99,,,,,1303.4,1088.7,677.9,410.36,,687.1,,1100.0,1021.0,604.0,437.46,,,,,,,,,,,,0.00374953130858643,1193.15,1122.94,1122.94,390.01,,625.27,,1190.0,1090.0,764.4,324.28,,,,1310.76,1152.97,1137.6,428.15,,612.98,,0.289620018535681,1119.47,944.0,593.14,,357.23,565.27,,1111.04,942.11,542.13,,,526.37,,1.40984068800226,1036.23,1000.99,627.39,,,527.28,,1110.0,970.0,630.0,444.0,,,,1450.0,1099.0,770.0,337.0,,704.0,,0.246408594731784,1052.41,965.18,649.29,403.86,320.08,523.13,,1320.0,1081.0,741.0,470.09,,632.0,,0.242242193745307,1000.46,942.32,835.74,420.29,,448.15,,0.0980440217657728,1244.18,1151.04,1037.99,826.71,,,,1.0,1116.0,1054.0,612.0,427.02,,640.7,,1.0,1176.0,1140.0,608.74,296.55,298.91,462.0,,1.11247079764156,1231.75,1252.56,577.55,,,
2010-01-04,,1231.0437585141078,1072.2797563047204,659.611244555981,436.3998897255396,321.3486979166667,555.4599316632657,,1261.1777039313617,1063.2035906121466,647.4080757320681,389.9718158534333,,613.7940613994202,,1098.0,1010.0,681.08,407.7,,,,1273.0,985.0,570.5,335.05,,512.0,,0.511299723898149,935.06,885.98,535.64,,384.5,494.13,,1.0,922.83,867.69,573.57,489.25,,,,0.0380445120791326,1126.35,1070.46,643.71,301.12,,488.87,,1314.0,1113.0,626.53,,,582.36,,0.134381509104347,1374.72,1134.18,1099.91,760.06,,,,0.0639116485370624,1025.91,1005.33,660.85,,,568.81,,1089.81,987.56,608.35,379.31,,525.18,,1358.11,1057.4,656.44,,,,,1252.89,1059.8,656.8,384.25,,690.8,,1076.0,995.0,578.0,408.95,,,,,,,,,,,,0.00370576246062627,1165.93,1096.88,1096.88,379.26,,618.41,,1190.0,1090.0,734.46,306.59,,,,1293.97,1135.46,1108.27,406.28,,608.08,,0.289620018535681,1061.54,876.89,575.47,,337.45,550.23,,1083.81,895.77,496.61,,,502.05,,1.40984068800226,1008.04,979.84,606.25,,,527.28,,1110.0,970.0,630.0,444.0,,,,1437.0,1088.0,746.0,344.0,,671.0,,0.243724104313917,1041.68,945.89,615.89,399.46,321.47,515.23,,1302.0,1062.0,723.0,467.86,,640.0,,0.236669585591556,977.45,920.64,816.51,410.62,,437.84,,0.0981065437064652,1235.16,1141.96,1031.1,814.87,,,,1.0,1116.0,1054.0,612.0,427.02,,603.58,,1.0,1175.0,1138.0,608.74,299.55,292.91,450.0,,1.12183082791115,1226.61,1246.08,563.11,,,
2009-12-21,,1202.6299245490688,1045.797836771691,629.1379894242854,414.84132329649685,312.8070666666666,539.2318229007994,,1235.9455411325732,1040.5598947119684,620.322262451074,386.4475007928629,,606.6152496308506,,1094.0,1007.0,651.96,400.7,,,,1256.0,968.0,521.2,325.24,,512.0,,0.511299723898149,907.45,857.14,507.41,,374.27,479.21,,1.0,941.25,867.69,574.16,491.38,,,,0.0379348279655552,1079.97,1024.13,570.27,308.07,,483.9,,1289.0,1099.0,597.7,347.33,,582.36,,0.134381509104347,1319.63,1089.83,983.27,685.61,,,,0.0639116485370624,1023.48,1005.2,619.82,,,568.81,,1052.87,955.8,594.57,382.61,,524.39,,1321.53,1037.0,652.0,,,,,1248.1,1037.6,622.1,372.54,362.49,687.6,,1064.0,967.0,567.0,406.31,,,,,,,,,,,,0.0036425891523695,1074.63,1025.42,1025.42,373.04,,609.29,,1190.0,1090.0,713.88,305.02,,,,1263.98,1113.34,1088.21,391.98,,603.75,,0.289620018535681,1051.74,873.61,542.75,,321.56,542.63,,1052.1,867.74,477.2,,,496.84,,1.41442715700141,983.03,940.59,565.79,,,529.0,,1190.0,970.0,630.0,451.0,,,,1378.0,1033.0,711.0,335.0,,642.0,,0.238863012062582,1005.61,884.03,573.51,391.26,313.39,488.95,,1277.0,1042.0,716.0,473.66,,613.0,,0.237304224015187,918.37,878.03,799.72,379.69,,439.01,,0.0961214975729322,1156.34,1076.56,975.44,776.85,,,,1.0,1115.0,1053.0,605.0,428.02,,603.58,,1.0,1178.0,1142.0,608.74,299.55,292.91,465.0,,1.1213276519399,1205.05,1223.66,540.87,,,
2009-12-14,,1204.6189322000375,1044.0223806103402,618.5572405790763,408.80559800692265,321.2406222222222,538.9558598471665,,1237.3029100524027,1038.0976447297678,609.667771349172,381.48812387918014,,601.8423368020401,,1098.0,1011.0,635.86,400.7,,,,1274.0,988.0,538.9,325.24,,512.0,,0.511299723898149,921.57,872.48,522.75,,374.27,469.26,,1.0,941.3,867.69,574.16,491.38,,,,0.0388590969145877,1106.28,1049.08,584.17,315.57,,495.69,,1280.0,1078.0,578.14,355.2,,582.36,,0.134379703289615,1314.23,1076.38,969.82,678.89,,,,0.0639116485370624,1023.74,1005.84,619.82,,,568.81,,1060.58,957.61,595.51,380.92,,524.39,,1317.83,1026.4,640.9,,,,,1257.2,1041.3,610.3,358.86,350.53,686.8,,1074.0,972.0,572.0,401.42,,,,,,,,,,,,0.00366059008712204,1093.0,1030.73,1030.73,366.5,,611.58,,1181.0,1081.0,702.62,297.11,,,,1270.31,1108.88,1073.08,386.97,,596.08,,0.289620018535681,1070.4,888.51,507.99,,308.71,534.86,,1052.1,887.16,492.99,,,496.84,,1.41522785168412,997.74,941.13,566.11,,,536.37,,1190.0,970.0,630.0,451.0,,,,1382.0,1033.0,704.0,327.0,,642.0,,0.241062603958248,1023.55,901.33,567.7,395.58,322.54,497.31,,1288.0,1050.0,721.0,473.66,,602.0,,0.235316265060241,910.67,870.67,793.02,376.51,,435.34,,0.0959462700887503,1148.48,1065.0,955.82,749.15,,,,1.0,1125.0,1056.0,610.0,428.02,,603.58,,1.0,1181.0,1138.0,608.74,299.55,292.91,460.0,,1.11037086386853,1204.72,1216.61,532.8,,,
2009-12-07,,1217.614592005822,1051.8391607532428,624.1977127817808,415.41060196207053,322.67915555555555,542.0582707337533,,1254.3347078030129,1046.6605319972466,614.8126868039526,387.3576508610709,,599.4585983023629,,1120.0,1028.0,650.39,423.7,,,,1286.0,973.0,528.9,339.98,,512.0,,0.511299723898149,905.0,849.17,499.44,,374.27,469.26,,1.0,941.3,867.69,573.13,491.38,,,,0.0388832724162065,1110.78,1051.79,589.39,318.07,,495.06,,1314.0,1104.0,589.5,353.2,,581.16,,0.134379703289615,1342.45,1096.54,989.98,685.61,,,,0.0639116485370624,1024.89,1007.12,617.71,,,568.81,,1069.55,965.16,593.99,379.13,,524.39,,1337.0,1037.0,652.0,,,,,1261.6,1042.3,611.4,372.15,364.59,679.5,,1074.0,973.0,573.0,406.64,,,,,,,,,,,,0.00369877200769345,1104.29,1041.23,1041.23,365.33,,617.98,,1181.0,1081.0,706.66,298.97,,,,1281.07,1118.06,1079.27,395.19,,593.62,,0.289620018535681,1092.26,902.37,524.5,,324.13,529.63,,1085.85,887.16,492.99,,,496.84,,1.41342756183746,1010.6,968.2,593.65,,,535.69,,1190.0,970.0,630.0,451.0,,,,1397.0,1039.0,715.0,342.0,,639.0,,0.245098039215686,1037.5,917.4,582.84,402.21,323.77,508.58,,1289.0,1047.0,720.0,474.55,,600.0,,0.236641582658905,915.8,875.57,797.48,378.63,,437.79,,0.0958717619312408,1173.47,1079.52,967.35,771.38,,,,1.0,1125.0,1056.0,610.0,428.02,,601.95,,1.0,1193.0,1132.0,608.74,299.55,292.91,467.0,,1.1049113308657,1200.34,1213.99,537.15,,,
2009-11-30,,1211.4149537732999,1045.6497185238336,623.2825780189822,415.99222617060053,328.5268888888889,537.1976191374006,,1248.045569959966,1040.7680358369341,614.1757960137269,388.90890662057603,,597.0863276213848,,1110.0,1014.0,643.13,423.7,,,,1290.0,971.0,528.9,346.02,,512.0,,0.511299723898149,909.91,854.69,504.35,,384.5,469.26,,1.0,941.3,867.69,572.91,488.69,,,,0.0382628658886551,1098.83,1039.56,581.14,288.77,,484.03,,1297.0,1082.0,588.21,353.3,,579.96,,0.134365258518757,1339.62,1089.7,983.15,685.53,,,,0.0639116485370624,1025.53,1007.89,618.03,,,568.81,,1065.98,961.61,595.34,382.35,,514.17,,1337.0,1037.0,652.0,,,,,1257.2,1040.7,611.3,373.0,365.39,675.1,,1079.0,977.0,576.0,407.34,,,,,,,,,,,,0.00365123411713159,1089.88,1026.1,1026.1,344.4,,608.35,,1181.0,1081.0,699.5,299.29,,,,1281.29,1117.5,1078.11,395.65,,592.98,,0.289620018535681,1101.85,912.82,514.37,,325.46,522.78,,1085.85,887.16,492.99,,,496.84,,1.41083521444695,1022.86,980.53,606.67,,,534.71,,1190.0,970.0,630.0,451.0,,,,1395.0,1037.0,677.0,311.0,,634.0,,0.241306918269347,1027.48,908.76,575.52,402.98,330.11,499.99,,1294.0,1052.0,725.0,474.55,,600.0,,0.234159134547839,906.2,866.39,789.12,374.65,,433.19,,0.0956635703557728,1175.71,1074.3,963.24,771.72,,,,1.0,1125.0,1061.0,617.0,415.02,,593.09,,1.0,1185.0,1133.0,602.8,294.55,287.91,433.0,,1.09703252701443,1193.48,1206.58,527.27,,,
